name,t_ms,num_dependent_lines,num_lines,num_deps
..\..\third_party\blink\renderer\core\exported\web_scoped_window_focus_allowed_indicator.cc,2875,196162,49,565
..\..\third_party\blink\renderer\core\exported\web_script_controller.cc,5302,297270,42,1129
..\..\third_party\blink\renderer\core\exported\web_script_source.cc,1641,137529,19,273
..\..\third_party\blink\renderer\core\exported\web_searchable_form_data.cc,4423,243149,276,810
..\..\third_party\blink\renderer\core\exported\web_security_policy.cc,2842,184776,136,558
..\..\third_party\blink\renderer\core\exported\web_select_element.cc,3069,192296,65,540
..\..\third_party\blink\renderer\core\exported\web_selector.cc,2365,170820,58,446
..\..\third_party\blink\renderer\core\exported\web_serialized_script_value.cc,1932,149450,93,347
..\..\third_party\blink\renderer\core\exported\web_settings_impl.cc,3796,243278,789,888
..\..\third_party\blink\renderer\core\exported\web_shared_worker_impl.cc,7317,364225,275,1496
..\..\third_party\blink\renderer\core\exported\web_text_checking_result.cc,1189,100473,61,177
..\..\third_party\blink\renderer\core\exported\web_user_gesture_indicator.cc,5293,292147,68,1113
..\..\third_party\blink\renderer\core\exported\web_user_gesture_token.cc,1387,99453,54,201
..\..\third_party\blink\renderer\core\exported\web_v8_context_snapshot.cc,746,43053,16,63
..\..\third_party\blink\renderer\core\exported\web_view_impl.cc,15889,528815,3530,2305
..\..\third_party\blink\renderer\core\win\precompile_core.cc,1434,44470,7,56
..\..\third_party\blink\renderer\core\feature_policy\dom_feature_policy.cc,2887,172812,128,491
..\..\third_party\blink\renderer\core\feature_policy\feature_policy_parser.cc,3113,182467,499,503
..\..\third_party\blink\renderer\core\feature_policy\layout_animations_policy.cc,1897,142078,57,371
..\..\third_party\blink\renderer\core\win\precompile_core.cc,1316,44470,7,56
..\..\third_party\blink\renderer\core\fetch\blob_bytes_consumer.cc,2363,160856,109,411
..\..\third_party\blink\renderer\core\fetch\body.cc,3523,189601,406,584
..\..\third_party\blink\renderer\core\fetch\body_stream_buffer.cc,2960,167161,561,446
..\..\third_party\blink\renderer\core\fetch\bytes_consumer_tee.cc,2400,153866,353,358
..\..\third_party\blink\renderer\core\fetch\fetch_data_loader.cc,3548,189491,696,574
..\..\third_party\blink\renderer\core\fetch\fetch_header_list.cc,1729,121657,153,258
..\..\third_party\blink\renderer\core\fetch\fetch_manager.cc,8361,366796,902,1514
..\..\third_party\blink\renderer\core\fetch\fetch_request_data.cc,4681,247187,211,917
..\..\third_party\blink\renderer\core\fetch\fetch_response_data.cc,3045,180495,327,528
..\..\third_party\blink\renderer\core\fetch\form_data_bytes_consumer.cc,4061,222925,542,779
..\..\third_party\blink\renderer\core\fetch\global_fetch.cc,8875,400770,146,1707
..\..\third_party\blink\renderer\core\fetch\headers.cc,2461,154061,306,373
..\..\third_party\blink\renderer\core\fetch\multipart_parser.cc,3282,200601,340,729
..\..\third_party\blink\renderer\core\fetch\place_holder_bytes_consumer.cc,1877,135006,100,326
..\..\third_party\blink\renderer\core\fetch\readable_stream_bytes_consumer.cc,2684,169375,223,443
..\..\third_party\blink\renderer\core\fetch\request.cc,5128,268659,911,967
..\..\third_party\blink\renderer\core\fetch\response.cc,3478,206772,548,637
..\..\third_party\blink\renderer\core\win\precompile_core.cc,1380,44470,7,56
..\..\third_party\blink\renderer\core\fileapi\blob.cc,3206,195105,295,568
..\..\third_party\blink\renderer\core\fileapi\file.cc,4161,248335,432,884
..\..\third_party\blink\renderer\core\fileapi\file_error.cc,1628,126717,286,228
..\..\third_party\blink\renderer\core\fileapi\file_list.cc,2903,186840,59,552
..\..\third_party\blink\renderer\core\fileapi\file_reader.cc,6888,313956,483,1231
..\..\third_party\blink\renderer\core\fileapi\file_reader_loader.cc,3747,206008,468,674
..\..\third_party\blink\renderer\core\fileapi\file_reader_sync.cc,2945,188791,126,560
..\..\third_party\blink\renderer\core\fileapi\public_url_manager.cc,3002,187659,171,536
..\..\third_party\blink\renderer\core\fileapi\url_file_api.cc,3413,215585,49,655
..\..\third_party\blink\renderer\core\win\precompile_core.cc,1307,44470,7,56
..\..\third_party\blink\renderer\core\frame\ad_tracker.cc,6557,302399,238,1197
..\..\third_party\blink\renderer\core\frame\bar_prop.cc,4255,257506,69,870
..\..\third_party\blink\renderer\core\frame\browser_controls.cc,5120,276438,134,992
..\..\third_party\blink\renderer\core\frame\csp\content_security_policy.cc,7912,368245,1629,1493
..\..\third_party\blink\renderer\core\frame\csp\csp_directive_list.cc,6390,320513,1624,1192
..\..\third_party\blink\renderer\core\frame\csp\csp_source.cc,2355,173057,314,463
..\..\third_party\blink\renderer\core\frame\csp\execution_context_csp_delegate.cc,9165,416217,266,1803
..\..\third_party\blink\renderer\core\frame\csp\media_list_directive.cc,2417,173020,125,463
..\..\third_party\blink\renderer\core\frame\csp\navigation_initiator_impl.cc,3201,193798,56,577
..\..\third_party\blink\renderer\core\frame\csp\source_list_directive.cc,2968,175977,920,467
..\..\third_party\blink\renderer\core\frame\csp\string_list_directive.cc,2350,173008,55,463
..\..\third_party\blink\renderer\core\frame\dactyloscoper.cc,4764,284622,30,1022
..\..\third_party\blink\renderer\core\frame\deprecated_schedule_style_recalc_during_layout.cc,656,30793,30,61
..\..\third_party\blink\renderer\core\frame\deprecation.cc,7835,391193,823,1651
..\..\third_party\blink\renderer\core\frame\device_single_window_event_controller.cc,4397,261372,109,891
..\..\third_party\blink\renderer\core\frame\display_cutout_client_impl.cc,5855,309030,54,1227
..\..\third_party\blink\renderer\core\frame\dom_timer.cc,6573,302499,186,1200
..\..\third_party\blink\renderer\core\frame\dom_timer_coordinator.cc,1825,119424,60,241
..\..\third_party\blink\renderer\core\frame\dom_visual_viewport.cc,7363,330391,177,1210
..\..\third_party\blink\renderer\core\frame\dom_window.cc,7347,330871,528,1328
..\..\third_party\blink\renderer\core\frame\embedded_content_view.cc,9186,381534,56,1552
..\..\third_party\blink\renderer\core\frame\event_handler_registry.cc,9984,409575,419,1704
..\..\third_party\blink\renderer\core\frame\find_in_page.cc,10961,432445,347,1836
..\..\third_party\blink\renderer\core\frame\frame.cc,11305,450529,329,1935
..\..\third_party\blink\renderer\core\frame\frame_console.cc,6871,345224,135,1393
..\..\third_party\blink\renderer\core\frame\frame_lifecycle.cc,663,26811,29,46
..\..\third_party\blink\renderer\core\frame\frame_overlay.cc,9702,405726,144,1650
..\..\third_party\blink\renderer\core\frame\frame_serializer.cc,7485,348508,677,1459
..\..\third_party\blink\renderer\core\frame\frame_view.cc,7584,336794,186,1238
..\..\third_party\blink\renderer\core\frame\frame_view_auto_size_info.cc,8947,381492,143,1546
..\..\third_party\blink\renderer\core\frame\fullscreen_controller.cc,8992,400187,270,1755
..\..\third_party\blink\renderer\core\frame\history.cc,6907,354339,309,1415
..\..\third_party\blink\renderer\core\frame\hosts_using_features.cc,5549,309293,216,1180
..\..\third_party\blink\renderer\core\frame\intervention.cc,7022,353169,46,1427
..\..\third_party\blink\renderer\core\frame\layout_subtree_root_list.cc,6786,301321,41,1060
..\..\third_party\blink\renderer\core\frame\local_dom_window.cc,13612,484093,1573,2145
..\..\third_party\blink\renderer\core\frame\local_frame.cc,14752,507556,1832,2252
..\..\third_party\blink\renderer\core\frame\local_frame_ukm_aggregator.cc,1952,142188,403,371
..\..\third_party\blink\renderer\core\frame\local_frame_view.cc,15626,514095,4370,2304
..\..\third_party\blink\renderer\core\frame\location.cc,5113,278426,322,1006
..\..\third_party\blink\renderer\core\frame\navigation_rate_limiter.cc,3884,239034,64,825
..\..\third_party\blink\renderer\core\frame\navigator.cc,6262,340323,117,1360
..\..\third_party\blink\renderer\core\frame\navigator_concurrent_hardware.cc,875,56314,15,76
..\..\third_party\blink\renderer\core\frame\navigator_device_memory.cc,356,362,15,5
..\..\third_party\blink\renderer\core\frame\navigator_id.cc,1189,102147,97,183
..\..\third_party\blink\renderer\core\frame\navigator_language.cc,6498,301377,101,1191
..\..\third_party\blink\renderer\core\frame\navigator_scheduling.cc,4104,239280,42,837
..\..\third_party\blink\renderer\core\frame\navigator_user_activation.cc,4179,239296,42,837
..\..\third_party\blink\renderer\core\frame\navigator_user_agent.cc,2158,146322,30,327
..\..\third_party\blink\renderer\core\frame\opened_frame_tracker.cc,1953,160040,38,340
..\..\third_party\blink\renderer\core\frame\page_scale_constraints.cc,1086,85406,106,177
..\..\third_party\blink\renderer\core\frame\page_scale_constraints_set.cc,2759,185380,298,541
..\..\third_party\blink\renderer\core\frame\pausable_script_executor.cc,5913,304263,268,1168
..\..\third_party\blink\renderer\core\frame\performance_monitor.cc,8092,366470,351,1544
..\..\third_party\blink\renderer\core\frame\picture_in_picture_controller.cc,4157,239406,48,826
..\..\third_party\blink\renderer\core\frame\platform_event_controller.cc,3579,211031,64,634
..\..\third_party\blink\renderer\core\frame\platform_event_dispatcher.cc,3450,211087,69,635
..\..\third_party\blink\renderer\core\frame\remote_dom_window.cc,4740,255015,68,924
..\..\third_party\blink\renderer\core\frame\remote_frame.cc,11712,446963,316,1906
..\..\third_party\blink\renderer\core\frame\remote_frame_client_impl.cc,8244,364771,193,1430
..\..\third_party\blink\renderer\core\frame\remote_frame_owner.cc,6848,356790,110,1448
..\..\third_party\blink\renderer\core\frame\remote_frame_view.cc,9479,399093,279,1626
..\..\third_party\blink\renderer\core\frame\report.cc,1461,123533,14,212
..\..\third_party\blink\renderer\core\frame\reporting_context.cc,5550,291908,182,1113
..\..\third_party\blink\renderer\core\frame\reporting_observer.cc,2490,164663,100,440
..\..\third_party\blink\renderer\core\frame\resize_viewport_anchor.cc,4273,261432,63,889
..\..\third_party\blink\renderer\core\frame\root_frame_viewport.cc,6987,308901,619,1095
..\..\third_party\blink\renderer\core\frame\rotation_viewport_anchor.cc,7301,325381,272,1231
..\..\third_party\blink\renderer\core\frame\sandbox_flags.cc,3550,197788,154,606
..\..\third_party\blink\renderer\core\frame\scheduling.cc,3737,234990,69,852
..\..\third_party\blink\renderer\core\frame\screen.cc,6576,317672,149,1233
..\..\third_party\blink\renderer\core\frame\screen_orientation_controller.cc,3851,234623,33,806
..\..\third_party\blink\renderer\core\frame\settings.cc,1877,139268,105,346
..\..\third_party\blink\renderer\core\frame\settings_delegate.cc,1704,139268,49,346
..\..\third_party\blink\renderer\core\frame\smart_clip.cc,7268,333230,266,1218
..\..\third_party\blink\renderer\core\frame\use_counter_helper.cc,7376,365990,266,1463
..\..\third_party\blink\renderer\core\frame\user_activation.cc,3993,238403,48,825
..\..\third_party\blink\renderer\core\frame\viewport_data.cc,7582,375289,118,1572
..\..\third_party\blink\renderer\core\frame\visual_viewport.cc,12856,481189,1192,2081
..\..\third_party\blink\renderer\core\frame\web_frame_serializer_impl.cc,7047,352482,508,1408
..\..\third_party\blink\renderer\core\frame\web_frame_widget_base.cc,10074,416252,487,1803
..\..\third_party\blink\renderer\core\frame\web_frame_widget_impl.cc,14112,495787,1125,2134
..\..\third_party\blink\renderer\core\frame\web_local_frame_impl.cc,16732,535269,2672,2369
..\..\third_party\blink\renderer\core\frame\web_view_frame_widget.cc,7465,349246,220,1476
..\..\third_party\blink\renderer\core\frame\window_or_worker_global_scope.cc,7360,375060,281,1579
..\..\third_party\blink\renderer\core\win\precompile_core.cc,1385,44470,7,56
..\..\third_party\blink\renderer\core\fullscreen\document_fullscreen.cc,2917,183391,50,525
..\..\third_party\blink\renderer\core\fullscreen\element_fullscreen.cc,3090,190996,38,532
..\..\third_party\blink\renderer\core\fullscreen\fullscreen.cc,8685,372579,1037,1574
..\..\third_party\blink\renderer\core\fullscreen\scoped_allow_fullscreen.cc,757,33662,32,68
..\..\third_party\blink\renderer\core\win\precompile_core.cc,1284,44470,7,56
..\..\third_party\blink\renderer\core\geometry\dom_matrix.cc,2399,161553,318,395
..\..\third_party\blink\renderer\core\geometry\dom_matrix_read_only.cc,9281,386621,514,1580
..\..\third_party\blink\renderer\core\geometry\dom_point.cc,1216,79700,23,158
..\..\third_party\blink\renderer\core\geometry\dom_point_read_only.cc,2234,159720,69,378
..\..\third_party\blink\renderer\core\geometry\dom_quad.cc,2247,155971,125,363
..\..\third_party\blink\renderer\core\geometry\dom_rect.cc,2143,155600,28,357
..\..\third_party\blink\renderer\core\geometry\dom_rect_list.cc,2299,156877,55,361
..\..\third_party\blink\renderer\core\geometry\dom_rect_read_only.cc,2078,149712,54,326
..\..\third_party\blink\renderer\core\win\precompile_core.cc,1298,44470,7,56
..\..\third_party\blink\renderer\core\html\anchor_element_metrics.cc,9475,396687,388,1603
..\..\third_party\blink\renderer\core\html\anchor_element_metrics_sender.cc,4643,254637,143,872
..\..\third_party\blink\renderer\core\html\canvas\canvas_async_blob_creator.cc,7225,369351,630,1426
..\..\third_party\blink\renderer\core\html\canvas\canvas_context_creation_attributes_core.cc,1506,123502,16,211
..\..\third_party\blink\renderer\core\html\canvas\canvas_draw_listener.cc,1139,68983,13,157
..\..\third_party\blink\renderer\core\html\canvas\canvas_font_cache.cc,8980,405338,170,1568
..\..\third_party\blink\renderer\core\html\canvas\canvas_rendering_context.cc,7725,399631,197,1608
..\..\third_party\blink\renderer\core\html\canvas\canvas_rendering_context_host.cc,6637,373975,275,1398
..\..\third_party\blink\renderer\core\html\canvas\html_canvas_element.cc,14109,538822,1531,2304
..\..\third_party\blink\renderer\core\html\canvas\image_data.cc,5871,318676,912,1118
..\..\third_party\blink\renderer\core\html\canvas\image_element_base.cc,8274,372533,191,1489
..\..\third_party\blink\renderer\core\html\canvas\text_metrics.cc,2862,195012,109,564
..\..\third_party\blink\renderer\core\html\cross_origin_attribute.cc,1097,98465,17,167
..\..\third_party\blink\renderer\core\html\custom\ce_reactions_scope.cc,2698,173249,29,476
..\..\third_party\blink\renderer\core\html\custom\custom_element.cc,4497,249320,327,874
..\..\third_party\blink\renderer\core\html\custom\custom_element_definition.cc,5502,294152,303,1129
..\..\third_party\blink\renderer\core\html\custom\custom_element_reaction.cc,2091,148426,19,325
..\..\third_party\blink\renderer\core\html\custom\custom_element_reaction_factory.cc,4280,222019,301,730
..\..\third_party\blink\renderer\core\html\custom\custom_element_reaction_queue.cc,2320,158952,47,352
..\..\third_party\blink\renderer\core\html\custom\custom_element_reaction_stack.cc,2350,146254,125,308
..\..\third_party\blink\renderer\core\html\custom\custom_element_registry.cc,5541,271915,364,949
..\..\third_party\blink\renderer\core\html\custom\custom_element_upgrade_sorter.cc,5704,292795,106,1130
..\..\third_party\blink\renderer\core\html\custom\element_internals.cc,4830,235995,475,814
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element.cc,2712,181386,150,487
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_async_import_microtask_queue.cc,1209,66321,53,146
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_callback_invocation.cc,2697,173413,153,478
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_callback_queue.cc,2222,146006,76,313
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_definition.cc,1424,110290,44,201
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_exception.cc,1252,111708,115,175
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_microtask_dispatcher.cc,2153,146677,83,313
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_microtask_import_step.cc,2290,153742,88,446
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_microtask_queue_base.cc,1995,144846,33,305
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_microtask_resolution_step.cc,2033,145320,66,311
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_microtask_run_queue.cc,2569,165860,61,447
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_observer.cc,2127,146081,67,305
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_processing_stack.cc,2132,146418,99,309
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_registration_context.cc,3057,180298,186,492
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_registry.cc,3176,189647,149,535
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_scheduler.cc,2898,174837,169,496
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_sync_microtask_queue.cc,1232,66219,25,145
..\..\third_party\blink\renderer\core\html\custom\v0_custom_element_upgrade_candidate_map.cc,2257,144812,94,304
..\..\third_party\blink\renderer\core\html\document_all_name_collection.cc,2798,178065,45,486
..\..\third_party\blink\renderer\core\html\document_name_collection.cc,3409,196697,42,600
..\..\third_party\blink\renderer\core\html\forms\base_button_input_type.cc,8783,373180,101,1492
..\..\third_party\blink\renderer\core\html\forms\base_checkable_input_type.cc,4056,228041,124,731
..\..\third_party\blink\renderer\core\html\forms\base_temporal_input_type.cc,3092,194170,206,548
..\..\third_party\blink\renderer\core\html\forms\base_text_input_type.cc,3409,202700,123,617
..\..\third_party\blink\renderer\core\html\forms\button_input_type.cc,2413,181194,54,452
..\..\third_party\blink\renderer\core\html\forms\checkbox_input_type.cc,3799,221154,107,692
..\..\third_party\blink\renderer\core\html\forms\chooser_only_temporal_input_type_view.cc,5815,298651,158,1110
..\..\third_party\blink\renderer\core\html\forms\chooser_resource_loader.cc,1101,98676,184,169
..\..\third_party\blink\renderer\core\html\forms\clear_button_element.cc,7445,322392,81,1212
..\..\third_party\blink\renderer\core\html\forms\color_chooser.cc,1084,66216,38,144
..\..\third_party\blink\renderer\core\html\forms\color_chooser_client.cc,1412,120489,36,246
..\..\third_party\blink\renderer\core\html\forms\color_chooser_popup_ui_controller.cc,5928,307653,219,1267
..\..\third_party\blink\renderer\core\html\forms\color_chooser_ui_controller.cc,6208,325910,89,1295
..\..\third_party\blink\renderer\core\html\forms\color_input_type.cc,7182,354347,278,1418
..\..\third_party\blink\renderer\core\html\forms\date_input_type.cc,3323,210166,137,619
..\..\third_party\blink\renderer\core\html\forms\date_time_chooser.cc,2086,151612,43,413
..\..\third_party\blink\renderer\core\html\forms\date_time_chooser_client.cc,1110,66218,37,144
..\..\third_party\blink\renderer\core\html\forms\date_time_chooser_impl.cc,8746,371717,273,1540
..\..\third_party\blink\renderer\core\html\forms\date_time_edit_element.cc,5868,272337,914,901
..\..\third_party\blink\renderer\core\html\forms\date_time_field_element.cc,5546,263291,239,886
..\..\third_party\blink\renderer\core\html\forms\date_time_field_elements.cc,2209,152160,715,318
..\..\third_party\blink\renderer\core\html\forms\date_time_fields_state.cc,1493,110450,109,202
..\..\third_party\blink\renderer\core\html\forms\date_time_local_input_type.cc,2773,200524,194,543
..\..\third_party\blink\renderer\core\html\forms\date_time_numeric_field_element.cc,3623,222869,246,693
..\..\third_party\blink\renderer\core\html\forms\date_time_symbolic_field_element.cc,3640,232714,181,704
..\..\third_party\blink\renderer\core\html\forms\email_input_type.cc,5987,325709,319,1247
..\..\third_party\blink\renderer\core\html\forms\external_date_time_chooser.cc,5516,272073,157,1037
..\..\third_party\blink\renderer\core\html\forms\external_popup_menu.cc,10332,423135,320,1799
..\..\third_party\blink\renderer\core\html\forms\file_chooser.cc,5591,272149,181,1034
..\..\third_party\blink\renderer\core\html\forms\file_input_type.cc,9994,414791,511,1744
..\..\third_party\blink\renderer\core\html\forms\form_controller.cc,5000,232269,658,770
..\..\third_party\blink\renderer\core\html\forms\form_data.cc,4405,238190,408,786
..\..\third_party\blink\renderer\core\html\forms\form_data_event.cc,2350,152405,44,361
..\..\third_party\blink\renderer\core\html\forms\hidden_input_type.cc,3683,216937,107,658
..\..\third_party\blink\renderer\core\html\forms\html_button_element.cc,8657,373903,238,1498
..\..\third_party\blink\renderer\core\html\forms\html_data_list_element.cc,3066,186375,72,499
..\..\third_party\blink\renderer\core\html\forms\html_field_set_element.cc,7311,312135,140,1095
..\..\third_party\blink\renderer\core\html\forms\html_form_control_element.cc,7825,344432,355,1272
..\..\third_party\blink\renderer\core\html\forms\html_form_control_element_with_state.cc,3837,214221,291,685
..\..\third_party\blink\renderer\core\html\forms\html_form_controls_collection.cc,5543,295109,229,1131
..\..\third_party\blink\renderer\core\html\forms\html_form_element.cc,10612,430868,905,1783
..\..\third_party\blink\renderer\core\html\forms\html_input_element.cc,10349,405305,2008,1702
..\..\third_party\blink\renderer\core\html\forms\html_label_element.cc,8621,380663,256,1536
..\..\third_party\blink\renderer\core\html\forms\html_legend_element.cc,2718,177805,45,488
..\..\third_party\blink\renderer\core\html\forms\html_opt_group_element.cc,5854,305622,164,1174
..\..\third_party\blink\renderer\core\html\forms\html_option_element.cc,6984,309867,408,1100
..\..\third_party\blink\renderer\core\html\forms\html_options_collection.cc,3341,187560,110,540
..\..\third_party\blink\renderer\core\html\forms\html_output_element.cc,2086,151828,124,316
..\..\third_party\blink\renderer\core\html\forms\html_select_element.cc,10992,423812,2186,1816
..\..\third_party\blink\renderer\core\html\forms\html_text_area_element.cc,10059,412583,629,1727
..\..\third_party\blink\renderer\core\html\forms\image_input_type.cc,9868,406146,289,1665
..\..\third_party\blink\renderer\core\html\forms\input_type.cc,8490,367400,979,1362
..\..\third_party\blink\renderer\core\html\forms\input_type_view.cc,7745,331214,193,1221
..\..\third_party\blink\renderer\core\html\forms\internal_popup_menu.cc,10373,412597,568,1779
..\..\third_party\blink\renderer\core\html\forms\keyboard_clickable_input_type_view.cc,3417,203079,76,607
..\..\third_party\blink\renderer\core\html\forms\labels_node_list.cc,2823,178018,51,487
..\..\third_party\blink\renderer\core\html\forms\listed_element.cc,9545,414510,712,1686
..\..\third_party\blink\renderer\core\html\forms\month_input_type.cc,2941,200415,169,543
..\..\third_party\blink\renderer\core\html\forms\multiple_fields_temporal_input_type_view.cc,6707,293952,685,1019
..\..\third_party\blink\renderer\core\html\forms\number_input_type.cc,7182,323992,306,1139
..\..\third_party\blink\renderer\core\html\forms\option_list.cc,2843,180460,40,500
..\..\third_party\blink\renderer\core\html\forms\password_input_type.cc,9301,396287,203,1594
..\..\third_party\blink\renderer\core\html\forms\picker_indicator_element.cc,9815,411951,181,1717
..\..\third_party\blink\renderer\core\html\forms\radio_button_group_scope.cc,3408,195760,298,578
..\..\third_party\blink\renderer\core\html\forms\radio_input_type.cc,4511,247087,249,826
..\..\third_party\blink\renderer\core\html\forms\radio_node_list.cc,6063,308711,130,1204
..\..\third_party\blink\renderer\core\html\forms\range_input_type.cc,7903,330728,422,1166
..\..\third_party\blink\renderer\core\html\forms\reset_input_type.cc,4036,235650,71,753
..\..\third_party\blink\renderer\core\html\forms\search_input_type.cc,9063,394900,168,1586
..\..\third_party\blink\renderer\core\html\forms\slider_thumb_element.cc,10012,404303,497,1645
..\..\third_party\blink\renderer\core\html\forms\spin_button_element.cc,8359,354249,253,1374
..\..\third_party\blink\renderer\core\html\forms\step_range.cc,1189,101685,186,173
..\..\third_party\blink\renderer\core\html\forms\submit_input_type.cc,4359,243121,92,797
..\..\third_party\blink\renderer\core\html\forms\telephone_input_type.cc,2449,183137,47,459
..\..\third_party\blink\renderer\core\html\forms\text_control_element.cc,9619,405535,1059,1662
..\..\third_party\blink\renderer\core\html\forms\text_control_inner_elements.cc,9360,386892,273,1575
..\..\third_party\blink\renderer\core\html\forms\text_field_input_type.cc,10220,420708,576,1757
..\..\third_party\blink\renderer\core\html\forms\text_input_type.cc,2846,199948,59,540
..\..\third_party\blink\renderer\core\html\forms\time_input_type.cc,3442,210736,176,626
..\..\third_party\blink\renderer\core\html\forms\type_ahead.cc,2444,168268,135,464
..\..\third_party\blink\renderer\core\html\forms\url_input_type.cc,2843,200799,73,545
..\..\third_party\blink\renderer\core\html\forms\validity_state.cc,1406,123838,76,213
..\..\third_party\blink\renderer\core\html\forms\week_input_type.cc,2934,200290,128,542
..\..\third_party\blink\renderer\core\html\html_all_collection.cc,3215,181884,61,521
..\..\third_party\blink\renderer\core\html\html_anchor_element.cc,11297,454432,505,1924
..\..\third_party\blink\renderer\core\html\html_area_element.cc,8388,361036,234,1418
..\..\third_party\blink\renderer\core\html\html_base_element.cc,2775,176897,92,482
..\..\third_party\blink\renderer\core\html\html_body_element.cc,6198,326834,268,1293
..\..\third_party\blink\renderer\core\html\html_br_element.cc,6632,305561,70,1069
..\..\third_party\blink\renderer\core\html\html_collection.cc,3915,197760,558,613
..\..\third_party\blink\renderer\core\html\html_content_element.cc,3278,207188,128,610
..\..\third_party\blink\renderer\core\html\html_data_element.cc,2770,183890,18,484
..\..\third_party\blink\renderer\core\html\html_details_element.cc,9103,388581,159,1553
..\..\third_party\blink\renderer\core\html\html_dialog_element.cc,4293,254824,221,867
..\..\third_party\blink\renderer\core\html\html_dimension.cc,1282,101350,202,174
..\..\third_party\blink\renderer\core\html\html_directory_element.cc,2118,150187,32,305
..\..\third_party\blink\renderer\core\html\html_div_element.cc,2257,168589,58,399
..\..\third_party\blink\renderer\core\html\html_dlist_element.cc,2050,150187,32,305
..\..\third_party\blink\renderer\core\html\html_document.cc,5465,298523,161,1137
..\..\third_party\blink\renderer\core\html\html_element.cc,10636,413348,1634,1747
..\..\third_party\blink\renderer\core\html\html_embed_element.cc,10033,424342,231,1741
..\..\third_party\blink\renderer\core\html\html_font_element.cc,3852,218337,198,691
..\..\third_party\blink\renderer\core\html\html_frame_element.cc,7710,326108,90,1203
..\..\third_party\blink\renderer\core\html\html_frame_element_base.cc,7156,361291,270,1442
..\..\third_party\blink\renderer\core\html\html_frame_owner_element.cc,10841,439521,556,1844
..\..\third_party\blink\renderer\core\html\html_frame_set_element.cc,9900,418588,277,1688
..\..\third_party\blink\renderer\core\html\html_head_element.cc,2032,150191,33,305
..\..\third_party\blink\renderer\core\html\html_heading_element.cc,2095,150187,31,305
..\..\third_party\blink\renderer\core\html\html_hr_element.cc,2925,186225,145,522
..\..\third_party\blink\renderer\core\html\html_html_element.cc,9606,408189,185,1664
..\..\third_party\blink\renderer\core\html\html_iframe_element.cc,9075,393839,392,1544
..\..\third_party\blink\renderer\core\html\html_iframe_element_sandbox.cc,3354,194409,63,588
..\..\third_party\blink\renderer\core\html\html_image_element.cc,11594,472013,856,2002
..\..\third_party\blink\renderer\core\html\html_image_fallback_helper.cc,8775,362131,225,1460
..\..\third_party\blink\renderer\core\html\html_image_loader.cc,6139,305705,93,1178
..\..\third_party\blink\renderer\core\html\html_li_element.cc,2805,181232,128,493
..\..\third_party\blink\renderer\core\html\html_link_element.cc,8216,377502,420,1573
..\..\third_party\blink\renderer\core\html\html_map_element.cc,5729,303318,121,1131
..\..\third_party\blink\renderer\core\html\html_marquee_element.cc,5564,278060,494,1009
..\..\third_party\blink\renderer\core\html\html_menu_element.cc,2086,150187,32,305
..\..\third_party\blink\renderer\core\html\html_meta_element.cc,8825,400733,608,1711
..\..\third_party\blink\renderer\core\html\html_meter_element.cc,6954,314186,238,1085
..\..\third_party\blink\renderer\core\html\html_mod_element.cc,2130,150193,47,305
..\..\third_party\blink\renderer\core\html\html_name_collection.cc,2879,174868,40,482
..\..\third_party\blink\renderer\core\html\html_no_embed_element.cc,4084,241974,51,823
..\..\third_party\blink\renderer\core\html\html_no_script_element.cc,5539,304646,50,1147
..\..\third_party\blink\renderer\core\html\html_object_element.cc,10357,428879,471,1762
..\..\third_party\blink\renderer\core\html\html_olist_element.cc,8809,379649,114,1541
..\..\third_party\blink\renderer\core\html\html_paragraph_element.cc,2277,168588,58,399
..\..\third_party\blink\renderer\core\html\html_param_element.cc,2740,176342,63,478
..\..\third_party\blink\renderer\core\html\html_picture_element.cc,5471,297292,56,1097
..\..\third_party\blink\renderer\core\html\html_plugin_element.cc,10684,438344,797,1826
..\..\third_party\blink\renderer\core\html\html_pre_element.cc,2460,173695,52,434
..\..\third_party\blink\renderer\core\html\html_progress_element.cc,9061,387045,160,1547
..\..\third_party\blink\renderer\core\html\html_quote_element.cc,5075,284294,51,1065
..\..\third_party\blink\renderer\core\html\html_rt_element.cc,8796,379119,22,1538
..\..\third_party\blink\renderer\core\html\html_ruby_element.cc,8992,379585,24,1539
