name,t_ms,num_dependent_lines,num_lines,num_deps
gen\services\network\public\mojom\default_credentials.mojom-test-utils.cc,51,0,35,0
gen\services\network\public\mojom\default_credentials.mojom.cc,50,0,34,0
gen\services\network\public\mojom\dhcp_wpad_url_client.mojom-test-utils.cc,50,0,35,0
gen\services\network\public\mojom\dhcp_wpad_url_client.mojom.cc,42,0,34,0
gen\services\network\public\mojom\digitally_signed.mojom-test-utils.cc,51,0,35,0
gen\services\network\public\mojom\digitally_signed.mojom.cc,1740,143731,90,297
gen\services\network\public\mojom\fetch_api.mojom-test-utils.cc,48,0,35,0
gen\services\network\public\mojom\fetch_api.mojom.cc,47,0,34,0
gen\services\network\public\mojom\host_resolver.mojom-test-utils.cc,3090,222359,154,718
gen\services\network\public\mojom\host_resolver.mojom.cc,4439,228817,1813,760
gen\services\network\public\mojom\http_raw_headers.mojom-test-utils.cc,45,0,35,0
gen\services\network\public\mojom\http_raw_headers.mojom.cc,1677,143103,89,293
gen\services\network\public\mojom\http_raw_request_response_info.mojom-test-utils.cc,43,0,35,0
gen\services\network\public\mojom\http_raw_request_response_info.mojom.cc,1693,143831,104,298
gen\services\network\public\mojom\http_request_headers.mojom-test-utils.cc,46,0,35,0
gen\services\network\public\mojom\http_request_headers.mojom.cc,1748,143755,117,296
gen\services\network\public\mojom\ip_address_space.mojom-test-utils.cc,48,0,35,0
gen\services\network\public\mojom\ip_address_space.mojom.cc,55,0,34,0
gen\services\network\public\mojom\load_timing_info.mojom-test-utils.cc,55,0,35,0
gen\services\network\public\mojom\load_timing_info.mojom.cc,1635,145639,203,302
gen\services\network\public\mojom\mdns_responder.mojom-test-utils.cc,1657,145163,91,330
gen\services\network\public\mojom\mdns_responder.mojom.cc,1957,151403,572,348
gen\services\network\public\mojom\net_log.mojom-test-utils.cc,1760,153605,108,348
gen\services\network\public\mojom\net_log.mojom.cc,2189,160032,870,368
gen\services\network\public\mojom\network_change_manager.mojom-test-utils.cc,1519,144596,62,321
gen\services\network\public\mojom\network_change_manager.mojom.cc,1863,150752,367,339
gen\services\network\public\mojom\network_context.mojom-test-utils.cc,5303,271184,1062,897
gen\services\network\public\mojom\network_context.mojom.cc,12182,287077,16078,968
gen\services\network\public\mojom\network_interface.mojom-test-utils.cc,54,0,35,0
gen\services\network\public\mojom\network_interface.mojom.cc,1796,153981,110,362
gen\services\network\public\mojom\network_quality_estimator_manager.mojom-test-utils.cc,2434,199487,62,613
gen\services\network\public\mojom\network_quality_estimator_manager.mojom.cc,2748,204760,327,626
gen\services\network\public\mojom\network_service.mojom-test-utils.cc,4377,277442,274,925
gen\services\network\public\mojom\network_service.mojom.cc,7791,286244,4194,998
gen\services\network\public\mojom\network_service_test.mojom-test-utils.cc,2771,201052,245,623
gen\services\network\public\mojom\network_service_test.mojom.cc,3937,207885,3922,638
gen\services\network\public\mojom\network_types.mojom-test-utils.cc,57,0,35,0
gen\services\network\public\mojom\network_types.mojom.cc,48,0,34,0
gen\services\network\public\mojom\origin_policy_manager.mojom-test-utils.cc,2581,199445,70,614
gen\services\network\public\mojom\origin_policy_manager.mojom.cc,2983,204802,429,628
gen\services\network\public\mojom\p2p.mojom-test-utils.cc,2125,174578,124,464
gen\services\network\public\mojom\p2p.mojom.cc,2893,180118,1402,477
gen\services\network\public\mojom\p2p_trusted.mojom-test-utils.cc,1886,167732,66,430
gen\services\network\public\mojom\p2p_trusted.mojom.cc,2354,175919,458,461
gen\services\network\public\mojom\proxy_config.mojom-test-utils.cc,56,0,35,0
gen\services\network\public\mojom\proxy_config.mojom.cc,2027,158710,214,382
gen\services\network\public\mojom\proxy_config_with_annotation.mojom-test-utils.cc,1831,154725,92,375
gen\services\network\public\mojom\proxy_config_with_annotation.mojom.cc,2323,161062,741,396
gen\services\network\public\mojom\proxy_lookup_client.mojom-test-utils.cc,1827,156112,52,384
gen\services\network\public\mojom\proxy_lookup_client.mojom.cc,2083,162217,180,407
gen\services\network\public\mojom\proxy_resolving_socket.mojom-test-utils.cc,2435,190507,126,579
gen\services\network\public\mojom\proxy_resolving_socket.mojom.cc,2987,196363,767,600
gen\services\network\public\mojom\quic_transport.mojom-test-utils.cc,1787,148508,167,341
gen\services\network\public\mojom\quic_transport.mojom.cc,2371,155287,1495,360
gen\services\network\public\mojom\referrer_policy.mojom-test-utils.cc,50,0,35,0
gen\services\network\public\mojom\referrer_policy.mojom.cc,59,0,34,0
gen\services\network\public\mojom\restricted_cookie_manager.mojom-test-utils.cc,2454,174057,154,430
gen\services\network\public\mojom\restricted_cookie_manager.mojom.cc,3359,181116,2066,455
gen\services\network\public\mojom\site_for_cookies.mojom-test-utils.cc,51,0,35,0
gen\services\network\public\mojom\site_for_cookies.mojom.cc,1531,146825,84,308
gen\services\network\public\mojom\source_location.mojom-test-utils.cc,51,0,35,0
gen\services\network\public\mojom\source_location.mojom.cc,1675,143102,95,293
gen\services\network\public\mojom\ssl_config.mojom-test-utils.cc,1601,144888,48,323
gen\services\network\public\mojom\ssl_config.mojom.cc,1979,150914,250,340
gen\services\network\public\mojom\tcp_socket.mojom-test-utils.cc,2612,189458,275,572
gen\services\network\public\mojom\tcp_socket.mojom.cc,3604,195896,2370,590
gen\services\network\public\mojom\tls_socket.mojom-test-utils.cc,1600,147158,47,340
gen\services\network\public\mojom\tls_socket.mojom.cc,1841,153150,129,360
gen\services\network\public\mojom\udp_socket.mojom-test-utils.cc,1774,148055,243,349
gen\services\network\public\mojom\udp_socket.mojom.cc,2804,155519,2623,370
gen\services\network\public\mojom\url_loader.mojom-test-utils.cc,2936,214999,131,697
gen\services\network\public\mojom\url_loader.mojom.cc,4456,221272,1662,737
gen\services\network\public\mojom\url_loader_factory.mojom-test-utils.cc,2988,215520,63,699
gen\services\network\public\mojom\url_loader_factory.mojom.cc,3563,221206,320,741
gen\services\network\public\mojom\url_response_head.mojom-test-utils.cc,48,0,35,0
gen\services\network\public\mojom\url_response_head.mojom.cc,3171,213688,324,693
gen\services\network\public\mojom\ct_log_info.mojom-test-utils.cc,45,0,35,0
gen\services\network\public\mojom\ct_log_info.mojom.cc,1587,144331,94,299
gen\services\network\public\mojom\content_security_policy.mojom-shared.cc,1453,134786,492,257
gen\services\network\public\mojom\cookie_manager.mojom-shared.cc,2038,157953,2219,354
gen\services\network\public\mojom\cors.mojom-shared.cc,1239,133028,92,253
gen\services\network\public\mojom\cors_origin_pattern.mojom-shared.cc,1345,134047,231,257
gen\services\network\public\mojom\cross_origin_embedder_policy.mojom-shared.cc,1493,140549,221,297
gen\services\network\public\mojom\cross_origin_opener_policy.mojom-shared.cc,1301,132893,39,253
gen\services\network\public\mojom\default_credentials.mojom-shared.cc,1264,132890,37,253
gen\services\network\public\mojom\dhcp_wpad_url_client.mojom-shared.cc,50,0,19,0
gen\services\network\public\mojom\digitally_signed.mojom-shared.cc,1257,133165,131,253
gen\services\network\public\mojom\fetch_api.mojom-shared.cc,1347,133340,152,253
gen\services\network\public\mojom\host_resolver.mojom-shared.cc,2220,167871,1273,408
gen\services\network\public\mojom\http_raw_headers.mojom-shared.cc,1417,132997,96,253
gen\services\network\public\mojom\http_raw_request_response_info.mojom-shared.cc,1362,133375,129,255
gen\services\network\public\mojom\http_request_headers.mojom-shared.cc,1332,133153,155,253
gen\services\network\public\mojom\ip_address_space.mojom-shared.cc,1333,132896,41,253
gen\services\network\public\mojom\load_timing_info.mojom-shared.cc,1360,134081,255,255
gen\services\network\public\mojom\mdns_responder.mojom-shared.cc,1400,140418,243,297
gen\services\network\public\mojom\net_log.mojom-shared.cc,1480,142045,392,301
gen\services\network\public\mojom\network_change_manager.mojom-shared.cc,1489,140342,285,295
gen\services\network\public\mojom\network_context.mojom-shared.cc,3051,192558,8363,466
gen\services\network\public\mojom\network_interface.mojom-shared.cc,1489,140755,108,299
gen\services\network\public\mojom\network_quality_estimator_manager.mojom-shared.cc,1817,151918,150,350
gen\services\network\public\mojom\network_service.mojom-shared.cc,2646,188272,2668,476
gen\services\network\public\mojom\network_service_test.mojom-shared.cc,1871,154164,1597,354
gen\services\network\public\mojom\network_types.mojom-shared.cc,46,0,19,0
gen\services\network\public\mojom\origin_policy_manager.mojom-shared.cc,1753,152173,198,352
gen\services\network\public\mojom\p2p.mojom-shared.cc,1796,154129,755,358
gen\services\network\public\mojom\p2p_trusted.mojom-shared.cc,1675,153569,229,360
gen\services\network\public\mojom\proxy_config.mojom-shared.cc,1510,141504,314,299
gen\services\network\public\mojom\proxy_config_with_annotation.mojom-shared.cc,1533,142424,394,303
gen\services\network\public\mojom\proxy_lookup_client.mojom-shared.cc,1439,141978,77,307
gen\services\network\public\mojom\proxy_resolving_socket.mojom-shared.cc,1826,154318,351,364
